corpus,source_id,theory_id,declaration,module,min_distance,is_root
DK1970,S2-sin-two-theta,hilbert_subspace_geometry,Submodule.reflectionOperator,ForTauCeti.Analysis.InnerProductSpace.Projection.Blocks,1,0
DK1970,S2-sin-two-theta,operator_ideals_uinorms,TauCeti.ApproximationNumber.approximationSingularValue,ForTauCeti.Analysis.OperatorIdeal.ApproximationNumber.Core,5,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.IsBddMeasurable,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,6,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.IsBddMeasurable.chooseBound,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,6,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.IsBddMeasurable.exists_bound,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,7,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.borelCalculus,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,5,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.borelVector,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,6,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.diagFunctional,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.DiagonalMeasure,6,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.diagMeasure,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.DiagonalMeasure,5,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.inner_specProj_self,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,4,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.isFiniteMeasure_specDiag,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,4,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.norm_borelVector_le,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,6,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.ofRealLM,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.DiagonalMeasure,7,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.pair,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Polarization,8,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.pairFunctional,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.Operator,7,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.specDiag,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,4,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.specProj,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,4,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.specProj_inter,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,4,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.specProj_univ,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,4,0
DK1970,S2-sin-two-theta,borel_spectral_calculus,TauCeti.BorelCalculus.toProjValMeasure,ForTauCeti.Analysis.InnerProductSpace.BorelCalculus.PVM,3,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.DKClosedOperator,DavisKahan.SpectralTheory.ClosedOperator.MathlibBridge,1,0
DK1970,S2-sin-two-theta,real_complex_transfer,TauCeti.DavisKahan.ExactSinTheta.ClosedOperatorComplexification.complexify,DavisKahan.SpectralTheory.ClosedOperator.Complexification,3,0
DK1970,S2-sin-two-theta,real_complex_transfer,TauCeti.DavisKahan.ExactSinTheta.ClosedOperatorComplexification.domain,DavisKahan.SpectralTheory.ClosedOperator.Complexification,4,0
DK1970,S2-sin-two-theta,real_complex_transfer,TauCeti.DavisKahan.ExactSinTheta.ClosedOperatorComplexification.domainIm,DavisKahan.SpectralTheory.ClosedOperator.Complexification,5,0
DK1970,S2-sin-two-theta,real_complex_transfer,TauCeti.DavisKahan.ExactSinTheta.ClosedOperatorComplexification.domainRe,DavisKahan.SpectralTheory.ClosedOperator.Complexification,5,0
DK1970,S2-sin-two-theta,real_complex_transfer,TauCeti.DavisKahan.ExactSinTheta.ClosedOperatorComplexification.isSelfAdjoint_complexify,DavisKahan.SpectralTheory.ClosedOperator.Complexification,3,0
DK1970,S2-sin-two-theta,real_complex_transfer,TauCeti.DavisKahan.ExactSinTheta.ClosedOperatorComplexification.linearMap,DavisKahan.SpectralTheory.ClosedOperator.Complexification,4,0
DK1970,S2-sin-two-theta,sylvester_intertwiner,TauCeti.DavisKahan.ExactSinTheta.ClosedOperatorE,DavisKahan.Sylvester.ClosedSylvesterEquation,2,0
DK1970,S2-sin-two-theta,sylvester_intertwiner,TauCeti.DavisKahan.ExactSinTheta.FormBoundedSylvesterGap,DavisKahan.Sylvester.Gap,1,0
DK1970,S2-sin-two-theta,operator_ideals_uinorms,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily,DavisKahan.OperatorIdeal.ApproximationNumbers.ScalarGeneric,1,0
DK1970,S2-sin-two-theta,operator_ideals_uinorms,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily.Mem,DavisKahan.OperatorIdeal.ApproximationNumbers.ScalarGeneric,1,0
DK1970,S2-sin-two-theta,operator_ideals_uinorms,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily.gauge,DavisKahan.OperatorIdeal.ApproximationNumbers.ScalarGeneric,1,0
DK1970,S2-sin-two-theta,operator_ideals_uinorms,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily.toSymmetricOperatorIdealFamily,DavisKahan.OperatorIdeal.ApproximationNumbers.ScalarGeneric,2,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperSinThetaRepresentative,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.SingularValueTransport,1,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperSinThetaRepresentative.operator,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.SingularValueTransport,1,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,1,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm.Mem,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,1,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm.approximationPrefix,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,4,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm.extendedGauge,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,2,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm.finiteGauge,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,4,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm.finiteNorm,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,5,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm.gauge,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,1,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan.ExactSinTheta.PaperUnitaryInvariantNorm.prefixGauge,DavisKahan.Sources.DavisKahan1970.SineTheta.Norms.UnitaryInvariantNorm,3,0
DK1970,S2-sin-two-theta,sylvester_intertwiner,TauCeti.DavisKahan.ExactSinTheta.RealSpectrumIntervalExteriorGap,DavisKahan.Sylvester.Gap,1,0
DK1970,S2-sin-two-theta,sylvester_intertwiner,TauCeti.DavisKahan.ExactSinTheta.SemiboundedAbove,DavisKahan.Sylvester.ClosedSylvesterEquation,1,0
DK1970,S2-sin-two-theta,sylvester_intertwiner,TauCeti.DavisKahan.ExactSinTheta.SemiboundedBelow,DavisKahan.Sylvester.ClosedSylvesterEquation,1,0
DK1970,S2-sin-two-theta,sylvester_intertwiner,TauCeti.DavisKahan.ExactSinTheta.linearPMap_FormBoundedSylvesterGap,DavisKahan.Sylvester.Gap,2,0
DK1970,S2-sin-two-theta,sylvester_intertwiner,TauCeti.DavisKahan.ExactSinTheta.linearPMap_RealSpectrumIntervalExteriorGap,DavisKahan.Sylvester.Gap,2,0
DK1970,S2-sin-two-theta,real_complex_transfer,TauCeti.DavisKahan.Foundation.RealComplexification.complexifySubmodule,DavisKahan.SpectralTheory.Complexification.Subspace,2,0
DK1970,S2-sin-two-theta,real_complex_transfer,TauCeti.DavisKahan.Foundation.RealComplexification.instHasOrthogonalProjectionComplexifySubmodule,DavisKahan.SpectralTheory.Complexification.Subspace,2,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan.IsSelfAdjointOperator,DavisKahan.BoundedOperator.Compat,1,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.RealSpectralRestriction.realSelfAdjointSpectralProjection,DavisKahan.SpectralTheory.Real.SpectralRestriction,2,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.RealSpectralRestriction.realSelfAdjointSpectralRestriction,DavisKahan.SpectralTheory.Real.SpectralRestriction,1,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.RealSpectralRestriction.realSelfAdjointSpectralSubspace,DavisKahan.SpectralTheory.Real.SpectralRestriction,1,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.RealSpectralRestriction.realSelfAdjointSpectralSubspace_hasOrthogonalProjection,DavisKahan.SpectralTheory.Real.SpectralRestriction,1,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.RealSpectralRestriction.realSelfAdjointSpectralSubspace_reducing,DavisKahan.SpectralTheory.Real.SpectralRestriction,2,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan.addBounded_isSelfAdjoint,DavisKahan.SinTheta.BoundedPerturbation,1,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.closedOperatorOfSelfAdjointPMap,DavisKahan.SpectralTheory.ClosedOperator.MathlibBridge,2,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.selfAdjointSpectralProjection,DavisKahan.SpectralTheory.SpectralRestriction,3,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.selfAdjointSpectralRestriction,DavisKahan.SpectralTheory.SpectralRestrictionOperator,1,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.selfAdjointSpectralSubspace,DavisKahan.SpectralTheory.SpectralRestriction,1,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahan.selfAdjointSpectralSubspace_hasOrthogonalProjection,DavisKahan.SpectralTheory.SpectralRestriction,1,0
DK1970,S2-sin-two-theta,operator_angle_double_angle,TauCeti.DavisKahan.sinTwoThetaIdealBlock,DavisKahan.DoubleAngle.UnboundedIdeal,1,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan1970.compressOperatorReal,DavisKahan.Sources.DavisKahan1970.WholeSpaceReal,1,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan1970.headlineCompleteF,DavisKahan.Sources.DavisKahan1970.HeadlineGeneric,1,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan1970.instCompleteSpaceCoeOfHasOrthogonalProjectionDirectedResidual,DavisKahan.Sources.DavisKahan1970.SinTwoThetaUnboundedDirectedResidual,1,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan1970.instCompleteSpaceCoeOfHasOrthogonalProjectionDirectedResidualReal,DavisKahan.Sources.DavisKahan1970.SinTwoThetaUnboundedDirectedResidualReal,1,0
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan1970.sinTwoTheta_headline_generic_directed,DavisKahan.Sources.DavisKahan1970.HeadlineGeneric,0,1
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan1970.sinTwoTheta_unbounded_directedResidual_paperUINorm,DavisKahan.Sources.DavisKahan1970.SinTwoThetaUnboundedDirectedResidual,0,1
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan1970.sinTwoTheta_unbounded_directedResidual_paperUINorm_real,DavisKahan.Sources.DavisKahan1970.SinTwoThetaUnboundedDirectedResidualReal,0,1
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan1970.sinTwoTheta_unbounded_directedResidual_paperUINorm_real_of_intervalExterior,DavisKahan.Sources.DavisKahan1970.SinTwoThetaUnboundedDirectedResidualReal,0,1
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan1970.sinTwoTheta_wholeSpace_paperUINorm,DavisKahan.Sources.DavisKahan1970.SinTwoThetaWholeSpace,0,1
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan1970.sinTwoTheta_wholeSpace_paperUINorm_real,DavisKahan.Sources.DavisKahan1970.WholeSpaceReal,0,1
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan1970.unbounded_sinTwoTheta_residual_uiNorm_representative,DavisKahan.Sources.DavisKahan1970.SinTwoTheta,0,1
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan1970.unbounded_sinTwoTheta_residual_uiNorm_representative_real,DavisKahan.Sources.DavisKahan1970.SinTwoTheta,0,1
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan1970.unbounded_sinTwoTheta_uiNorm_representative,DavisKahan.Sources.DavisKahan1970.SinTwoTheta,0,1
DK1970,S2-sin-two-theta,dk_result_layer,TauCeti.DavisKahan1970.unbounded_sinTwoTheta_uiNorm_representative_real,DavisKahan.Sources.DavisKahan1970.SinTwoTheta,0,1
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator,DavisKahan.SpectralTheory.ClosedOperator.Basic,1,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator.IsSelfAdjoint,DavisKahan.SpectralTheory.ClosedOperator.Basic,1,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator.ReducesSubspace,DavisKahan.SpectralTheory.ReducingSubspace.Restriction,3,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator.addBounded,DavisKahan.SpectralTheory.ClosedOperator.Basic,1,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator.dense_domain,DavisKahan.SpectralTheory.ClosedOperator.Basic,2,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator.domain,DavisKahan.SpectralTheory.ClosedOperator.Basic,1,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator.mk,DavisKahan.SpectralTheory.ClosedOperator.Basic,2,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator.reducingRestriction,DavisKahan.SpectralTheory.ReducingSubspace.Restriction,2,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator.toLinearMap,DavisKahan.SpectralTheory.ClosedOperator.Basic,1,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.DavisKahanExt.ClosedOperator.toLinearPMap,DavisKahan.SpectralTheory.ClosedOperator.Basic,1,0
DK1970,S2-sin-two-theta,sylvester_intertwiner,TauCeti.DavisKahanExt.compressOperator,DavisKahan.Sylvester.Spectrum,1,0
DK1970,S2-sin-two-theta,operator_angle_double_angle,TauCeti.DavisKahanExt.paperAngleOperatorC,DavisKahan.Geometry.Angle.PaperOperatorAngle,2,0
DK1970,S2-sin-two-theta,operator_angle_double_angle,TauCeti.DavisKahanExt.paperSinTwoAngleOperatorC,DavisKahan.Geometry.Angle.PaperDoubleAngle,1,0
DK1970,S2-sin-two-theta,operator_angle_double_angle,TauCeti.DavisKahanExt.paperSinTwoAngleOperatorR,DavisKahan.Geometry.Angle.PaperOperatorAngleReal,1,0
DK1970,S2-sin-two-theta,operator_angle_double_angle,TauCeti.DavisKahanExt.sinAngleOperatorC,DavisKahan.Geometry.Angle.OperatorAngleComplex,3,0
DK1970,S2-sin-two-theta,residual_ritz_geometry,TauCeti.DavisKahanTheory.sinTwoThetaEmbedding,DavisKahan.FiniteDimensional.Residual.AngleEmbeddings,1,0
DK1970,S2-sin-two-theta,spectral_gap_variational,TauCeti.IsInvariant,ForTauCeti.Analysis.InnerProductSpace.Spectral.Subspace,1,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.InvariantSubspace,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.Closed,5,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.ReducesSubspace,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.Closed,4,0
DK1970,S2-sin-two-theta,sylvester_intertwiner,TauCeti.LinearPMap.SemiboundedAbove,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.Sylvester,2,0
DK1970,S2-sin-two-theta,sylvester_intertwiner,TauCeti.LinearPMap.SemiboundedBelow,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.Sylvester,2,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.cayley,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.SelfAdjointResolvent,3,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.cayleyInv,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.SpectralMeasure.Construction,3,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.isStarNormal_cayley,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.SelfAdjointResolvent,3,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.measurable_cayleyInv,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.SpectralMeasure.Construction,3,0
DK1970,S2-sin-two-theta,unbounded_selfadjoint_spectral,TauCeti.LinearPMap.negI_mem_resolventSet,ForTauCeti.Analysis.InnerProductSpace.LinearPMap.SelfAdjointResolvent,4,0
