corpus,source_id,declaration,min_distance,is_root
DK1970,DK-3.1-cor,ContinuousLinearMap.approximationNumber,2,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.AngleSequenceAmbient,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.AngleSequenceSpace,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.Frontier.PairOfSubspacesUnitaryEquivalent,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.Frontier.Section3.SameHalmosTrivialDimensions,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.Frontier.Section3.compactAngleEigenvalueList,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.Frontier.Section3.corollary3_1_compact_classification_real,0,1
DK1970,DK-3.1-cor,TauCeti.DavisKahan.Frontier.Section3.corollary3_1_compact_defectBlock_angleList_classification,0,1
DK1970,DK-3.1-cor,TauCeti.DavisKahan.Frontier.Section3.corollary3_1_realization,0,1
DK1970,DK-3.1-cor,TauCeti.DavisKahan.HalmosAngleDatum,2,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.HalmosAngleDatum.cos₀,3,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.HalmosAngleDatum.instCompleteSpaceSubtypeWithLpOfNatENNRealProdMemSubmoduleTargetSubspace,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.HalmosAngleDatum.intertwiner,3,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.HalmosAngleDatum.mk,2,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.HalmosAngleDatum.realizingIsometry,2,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.HalmosAngleDatum.sin₀,3,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.HalmosAngleDatum.targetSubspace,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.SameCompactAngleData,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.angleCosOp,2,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.angleCosSeq,3,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.angleSequenceDatum,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.angleSinOp,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.angleSinSeq,2,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.genericCosineBlock,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.genericLeftHalf,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.halmosCommonPart,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.halmosExteriorPart,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.halmosGenericPart,2,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.halmosSourceDefect,4,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.halmosTargetDefect,4,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.halmosTrivialPart,3,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.instCompleteSpaceGenericLeftHalf,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.instCompleteSpaceSubtypeWithLpOfNatENNRealProdMemSubmoduleSourceSubspace,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.modelInl,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.modelInr,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.norm_angleCosSeq_le,3,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.norm_angleSinSeq_le,2,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.projection,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahan.sourceSubspace,1,0
DK1970,DK-3.1-cor,TauCeti.DavisKahanExt.compressOperator,2,0
DK1970,DK-3.1-cor,TauCeti.diagCoord,3,0
DK1970,DK-3.1-cor,TauCeti.diagOpLp,2,0
DK1970,DK-3.1-prop,ContinuousLinearMap.modulus,6,0
DK1970,DK-3.1-prop,ContinuousLinearMap.modulusCorestrict,6,0
DK1970,DK-3.1-prop,ContinuousLinearMap.modulus_apply_mem_polarInitial,7,0
DK1970,DK-3.1-prop,ContinuousLinearMap.polarInitial,5,0
DK1970,DK-3.1-prop,ContinuousLinearMap.polarPartial,4,0
DK1970,DK-3.1-prop,ContinuousLinearMap.polarPartialAux,5,0
DK1970,DK-3.1-prop,TauCeti.DavisKahan.complementaryProjection,4,0
DK1970,DK-3.1-prop,TauCeti.DavisKahan.projection,4,0
DK1970,DK-3.1-prop,TauCeti.DavisKahan.spectraCanonicalIntertwiner,3,0
DK1970,DK-3.1-prop,TauCeti.DavisKahan.spectraCanonicalPolarFactor,2,0
DK1970,DK-3.1-prop,TauCeti.DavisKahan.spectraPolarIsometry,3,0
DK1970,DK-3.1-prop,TauCeti.DavisKahan1970.acute_directRotation,1,0
DK1970,DK-3.1-prop,TauCeti.DavisKahan1970.proposition3_1_source,0,1
DK1970,DK-3.1-prop,TauCeti.IsAcute,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.Frontier.PairOfSubspacesUnitaryEquivalent,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.Frontier.SameSpectralMultiplicity,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.Frontier.Section3.SameHalmosTrivialDimensions,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.Frontier.Section3.theorem3_1_realization,0,1
DK1970,DK-3.1-thm,TauCeti.DavisKahan.Frontier.Section3.theorem3_1_spectralMultiplicity_classification,0,1
DK1970,DK-3.1-thm,TauCeti.DavisKahan.Frontier.Section3.theorem3_1_spectralMultiplicity_classification_real,0,1
DK1970,DK-3.1-thm,TauCeti.DavisKahan.HalmosAngleDatum,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.HalmosAngleDatum.cos₀,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.HalmosAngleDatum.cos₁,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.HalmosAngleDatum.instCompleteSpaceSubtypeWithLpOfNatENNRealProdMemSubmoduleTargetSubspace,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.HalmosAngleDatum.intertwiner,3,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.HalmosAngleDatum.realizingIsometry,2,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.HalmosAngleDatum.sin₀,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.HalmosAngleDatum.sin₁,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.HalmosAngleDatum.targetSubspace,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.genericCosineBlock,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.genericLeftHalf,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.halmosCommonPart,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.halmosExteriorPart,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.halmosGenericPart,2,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.halmosSourceDefect,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.halmosTargetDefect,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.halmosTrivialPart,3,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.instCompleteSpaceSubtypeWithLpOfNatENNRealProdMemSubmoduleSourceSubspace,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.modelInl,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.modelInr,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahan.sourceSubspace,1,0
DK1970,DK-3.1-thm,TauCeti.DavisKahanExt.compressOperator,2,0
DK1970,DK-3.1-thm,TauCeti.MeasureEquiv,2,0
DK1970,DK-3.1-thm,TauCeti.MultiplicityDatum,2,0
DK1970,DK-3.1-thm,TauCeti.MultiplicityDatum.base,2,0
DK1970,DK-3.1-thm,TauCeti.MultiplicityDatum.bound,3,0
DK1970,DK-3.1-thm,TauCeti.MultiplicityDatum.level,2,0
DK1970,DK-3.1-thm,TauCeti.MultiplicityDatum.measure,2,0
DK1970,DK-3.1-thm,TauCeti.MultiplicityDatum.operator,2,0
DK1970,DK-3.1-thm,TauCeti.OperatorUnitaryEquiv,2,0
DK1970,DK-3.1-thm,TauCeti.coordTrunc,4,0
DK1970,DK-3.1-thm,TauCeti.coordTruncField,3,0
DK1970,DK-3.1-thm,TauCeti.memLp_two_mul_field,4,0
DK1970,DK-3.1-thm,TauCeti.mulLpField,3,0
DK1970,DK-3.1-thm,TauCeti.norm_toLp_mul_field_le,4,0
DK1970,DK-3.1-thm,TauCeti.sliceMap,4,0
DK1970,DK-3.1-thm,TauCeti.sliceSum,3,0
DK1970,DK-3.2-cor,ContinuousLinearMap.modulus,2,0
DK1970,DK-3.2-cor,ContinuousLinearMap.modulusCorestrict,5,0
DK1970,DK-3.2-cor,ContinuousLinearMap.modulus_apply_mem_polarInitial,6,0
DK1970,DK-3.2-cor,ContinuousLinearMap.polarInitial,4,0
DK1970,DK-3.2-cor,ContinuousLinearMap.polarPartial,3,0
DK1970,DK-3.2-cor,ContinuousLinearMap.polarPartialAux,4,0
DK1970,DK-3.2-cor,Submodule.projectionGap,3,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.Foundation.RealComplexification.complexifySubmodule,2,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.Foundation.RealComplexification.instHasOrthogonalProjectionComplexifySubmodule,2,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.Frontier.Section3.corollary3_2_reversal_source_form,0,1
DK1970,DK-3.2-cor,TauCeti.DavisKahan.IsUniformlyAcute,1,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.IsUniformlyAcute.symm,1,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.IsUniformlyAcuteReal.symm,1,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.Proposition35.section3AngleOperator,2,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.Proposition35.section3CosAngleOperator,1,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.Proposition35.section3NonacuteQuarterTurn,2,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.Proposition35.section3SinAngleOperator,1,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.complementaryProjection,4,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.crossedDefectQuarterTurn,2,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.directRotationR,1,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.halmosSourceDefect,1,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.halmosTargetDefect,1,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.instHasOrthogonalProjectionHalmosSourceDefect,4,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.instHasOrthogonalProjectionHalmosTargetDefect,4,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.isUniformlyAcute_complexifySubmodule,2,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.nonacuteDirectRotation,1,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.projection,2,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.sourceToTargetDefect,3,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.spectraCanonicalIntertwiner,3,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.spectraCanonicalPolarFactor,2,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.spectraDirectRotation,1,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.spectraPolarIsometry,3,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.subspaceGap,2,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.swapCrossedDefectEquiv,1,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan.targetToSourceDefect,3,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan1970.complex_directRotation_reversal,0,1
DK1970,DK-3.2-cor,TauCeti.DavisKahan1970.corollary3_2_nonacute_directRotation_resolution,0,1
DK1970,DK-3.2-cor,TauCeti.DavisKahan1970.corollary3_2_paperQuarterTurn,1,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan1970.corollary3_2_paperQuarterTurn_symm,0,1
DK1970,DK-3.2-cor,TauCeti.DavisKahan1970.corollary3_2_source,0,1
DK1970,DK-3.2-cor,TauCeti.DavisKahan1970.proposition3_5_angleOperator,1,0
DK1970,DK-3.2-cor,TauCeti.DavisKahan1970.real_directRotation_reversal,0,1
DK1970,DK-3.2-cor,TauCeti.RealComplexification,2,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.complexOperatorRealAlgebra,2,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.im,3,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.instAddCommGroup,3,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.instCompleteSpace,2,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.instInnerProductSpaceComplex,2,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.instModuleComplex,3,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.instModuleReal,3,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.instNormedAddCommGroup,2,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.instNormedSpaceComplex,3,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.instSMulComplex,4,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.instSMulReal,4,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.mk,4,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.ofReal,3,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.re,3,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.realContinuousFunctionalCalculus,2,0
DK1970,DK-3.2-cor,TauCeti.RealComplexification.realPartOperator,2,0
DK1970,DK-3.2-prop,TauCeti.DavisKahan.Frontier.CrossedDefectsEquivalent,1,0
DK1970,DK-3.2-prop,TauCeti.DavisKahan.Frontier.IsPaperDirectRotation,1,0
DK1970,DK-3.2-prop,TauCeti.DavisKahan.Frontier.Section3.proposition3_2_exists_iff_crossedDefectsEquivalent,0,1
DK1970,DK-3.2-prop,TauCeti.DavisKahan.Frontier.Section3.proposition3_2_exists_iff_crossedDefectsEquivalent_real,0,1
DK1970,DK-3.2-prop,TauCeti.DavisKahan.Frontier.Section3.proposition3_2_not_unique,0,1
DK1970,DK-3.2-prop,TauCeti.DavisKahan.Frontier.Section3.proposition3_2_not_unique_real,0,1
DK1970,DK-3.2-prop,TauCeti.DavisKahan.halmosSourceDefect,2,0
DK1970,DK-3.2-prop,TauCeti.DavisKahan.halmosTargetDefect,2,0
DK1970,DK-3.2-prop,TauCeti.IsAcute,1,0
DK1970,DK-3.3-prop,Submodule.reflectionOperator,2,0
DK1970,DK-3.3-prop,TauCeti.DavisKahan.Foundation.RealComplexification.complexifySubmodule,2,0
DK1970,DK-3.3-prop,TauCeti.DavisKahan.Foundation.RealComplexification.instHasOrthogonalProjectionComplexifySubmodule,2,0
DK1970,DK-3.3-prop,TauCeti.DavisKahan.Frontier.Section3.IsPrincipalUnitarySquareRoot,1,0
DK1970,DK-3.3-prop,TauCeti.DavisKahan.halmosSourceDefect,1,0
DK1970,DK-3.3-prop,TauCeti.DavisKahan.halmosTargetDefect,1,0
DK1970,DK-3.3-prop,TauCeti.DavisKahan.spectraReflectionProduct,1,0
DK1970,DK-3.3-prop,TauCeti.DavisKahan1970.IsRealPrincipalUnitarySquareRoot,1,0
DK1970,DK-3.3-prop,TauCeti.DavisKahan1970.proposition3_3_complex_converse_source,0,1
DK1970,DK-3.3-prop,TauCeti.DavisKahan1970.proposition3_3_complex_forward_source,0,1
DK1970,DK-3.3-prop,TauCeti.DavisKahan1970.proposition3_3_real_converse_source,0,1
DK1970,DK-3.3-prop,TauCeti.DavisKahan1970.proposition3_3_real_forward_source,0,1
DK1970,DK-3.3-prop,TauCeti.RealComplexification,2,0
DK1970,DK-3.3-prop,TauCeti.RealComplexification.complexify,2,0
DK1970,DK-3.3-prop,TauCeti.RealComplexification.im,3,0
DK1970,DK-3.3-prop,TauCeti.RealComplexification.instAddCommGroup,3,0
DK1970,DK-3.3-prop,TauCeti.RealComplexification.instCompleteSpace,2,0
DK1970,DK-3.3-prop,TauCeti.RealComplexification.instInnerProductSpaceComplex,2,0
DK1970,DK-3.3-prop,TauCeti.RealComplexification.instModuleComplex,3,0
DK1970,DK-3.3-prop,TauCeti.RealComplexification.instNormedAddCommGroup,2,0
DK1970,DK-3.3-prop,TauCeti.RealComplexification.instNormedSpaceComplex,3,0
DK1970,DK-3.3-prop,TauCeti.RealComplexification.instSMulComplex,4,0
DK1970,DK-3.3-prop,TauCeti.RealComplexification.mk,3,0
DK1970,DK-3.3-prop,TauCeti.RealComplexification.re,3,0
DK1970,DK-3.4-prop,ContinuousLinearMap.modulus,6,0
DK1970,DK-3.4-prop,ContinuousLinearMap.modulusCorestrict,6,0
DK1970,DK-3.4-prop,ContinuousLinearMap.modulus_apply_mem_polarInitial,7,0
DK1970,DK-3.4-prop,ContinuousLinearMap.polarInitial,5,0
DK1970,DK-3.4-prop,ContinuousLinearMap.polarPartial,4,0
DK1970,DK-3.4-prop,ContinuousLinearMap.polarPartialAux,5,0
DK1970,DK-3.4-prop,Submodule.projectionGap,3,0
DK1970,DK-3.4-prop,Submodule.reflectionOperator,2,0
DK1970,DK-3.4-prop,TauCeti.DavisKahan.Frontier.IsPaperDirectRotation,1,0
DK1970,DK-3.4-prop,TauCeti.DavisKahan.Frontier.Section3.proposition3_4_source_eq_directRotation,0,1
DK1970,DK-3.4-prop,TauCeti.DavisKahan.Frontier.Section3.proposition3_4_source_full,0,1
DK1970,DK-3.4-prop,TauCeti.DavisKahan.IsUniformlyAcute,1,0
DK1970,DK-3.4-prop,TauCeti.DavisKahan.complementaryProjection,1,0
DK1970,DK-3.4-prop,TauCeti.DavisKahan.projection,1,0
DK1970,DK-3.4-prop,TauCeti.DavisKahan.spectraCanonicalIntertwiner,3,0
DK1970,DK-3.4-prop,TauCeti.DavisKahan.spectraCanonicalPolarFactor,2,0
DK1970,DK-3.4-prop,TauCeti.DavisKahan.spectraDirectRotation,1,0
DK1970,DK-3.4-prop,TauCeti.DavisKahan.spectraPolarIsometry,3,0
DK1970,DK-3.4-prop,TauCeti.DavisKahan.subspaceGap,2,0
DK1970,DK-3.4-prop,TauCeti.DavisKahan1970.proposition3_4_source_full_complex,0,1
DK1970,DK-3.4-prop,TauCeti.DavisKahan1970.proposition3_4_source_full_real,0,1
DK1970,DK-3.4-prop,TauCeti.DavisKahanExt.reflectedSubspace,1,0
DK1970,DK-3.4-prop,TauCeti.DavisKahanExt.reflectedSubspace_hasOrthogonalProjection,1,0
DK1970,DK-3.5-prop,ContinuousLinearMap.Reduces,2,0
DK1970,DK-3.5-prop,ContinuousLinearMap.modulus,3,0
DK1970,DK-3.5-prop,ContinuousLinearMap.modulusCorestrict,5,0
DK1970,DK-3.5-prop,ContinuousLinearMap.modulus_apply_mem_polarInitial,6,0
DK1970,DK-3.5-prop,ContinuousLinearMap.polarInitial,4,0
DK1970,DK-3.5-prop,ContinuousLinearMap.polarPartial,3,0
DK1970,DK-3.5-prop,ContinuousLinearMap.polarPartialAux,4,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.Frontier.Section3.IsPrintedFixedCosineReducingSubspace,1,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.Frontier.Section3.fixedCosineSubspace,1,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.Proposition35.section3AngleEigenspace,2,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.Proposition35.section3AngleOperator,1,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.Proposition35.section3CosAngleOperator,3,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.Proposition35.section3DirectRotation,2,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.Proposition35.section3NonacuteQuarterTurn,2,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.Proposition35.section3QuarterTurn,2,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.Proposition35.section3SinAngleOperator,2,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.Proposition35.vectorAngle_nonacuteDirectRotation_eq_of_angleOperator_apply,0,1
DK1970,DK-3.5-prop,TauCeti.DavisKahan.complementaryProjection,2,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.crossedDefectQuarterTurn,2,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.halmosCosineSq,2,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.halmosSourceDefect,1,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.halmosTargetDefect,1,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.instHasOrthogonalProjectionHalmosSourceDefect,4,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.instHasOrthogonalProjectionHalmosTargetDefect,4,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.nonacuteDirectRotation,1,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.projection,1,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.sourceToTargetDefect,3,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.spectraCanonicalIntertwiner,3,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.spectraCanonicalPolarFactor,2,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.spectraPolarIsometry,3,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan.targetToSourceDefect,3,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan1970.corollary3_2_paperQuarterTurn,1,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan1970.proposition3_5_angleEigenspace,1,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan1970.proposition3_5_angleEigenspace_eq_fixedCosineSubspace,0,1
DK1970,DK-3.5-prop,TauCeti.DavisKahan1970.proposition3_5_angleEigenspace_uniqueMaximal,0,1
DK1970,DK-3.5-prop,TauCeti.DavisKahan1970.proposition3_5_angleOperator,1,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan1970.proposition3_5_commutations,0,1
DK1970,DK-3.5-prop,TauCeti.DavisKahan1970.proposition3_5_commutations_acute,0,1
DK1970,DK-3.5-prop,TauCeti.DavisKahan1970.proposition3_5_directRotation,1,0
DK1970,DK-3.5-prop,TauCeti.DavisKahan1970.proposition3_5_eigenvector_angle,0,1
DK1970,DK-3.5-prop,TauCeti.DavisKahan1970.proposition3_5_eigenvector_angle_acute,0,1
DK1970,DK-3.5-prop,TauCeti.DavisKahan1970.proposition3_5_quarterTurn,1,0
DK1970,DK-3.5-prop,TauCeti.IsAcute,1,0
DK1970,DK-3.5-prop,TauCeti.vectorAngle,1,0
DK1970,DK-4.1-cor,ContinuousLinearMap.instContinuousFunctionalCalculusRealIsSelfAdjoint,1,0
DK1970,DK-4.1-cor,ContinuousLinearMap.modulus,6,0
DK1970,DK-4.1-cor,ContinuousLinearMap.modulusCorestrict,6,0
DK1970,DK-4.1-cor,ContinuousLinearMap.modulus_apply_mem_polarInitial,7,0
DK1970,DK-4.1-cor,ContinuousLinearMap.polarInitial,5,0
DK1970,DK-4.1-cor,ContinuousLinearMap.polarPartial,4,0
DK1970,DK-4.1-cor,ContinuousLinearMap.polarPartialAux,5,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily,1,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily.Mem,1,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily.gauge,1,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.ExactSinTheta.KyFanDominantIdealFamily.toSymmetricOperatorIdealFamily,2,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.complementaryProjection,4,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.crossedDefectQuarterTurn,2,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.halmosSourceDefect,1,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.halmosTargetDefect,1,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.instHasOrthogonalProjectionHalmosSourceDefect,4,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.instHasOrthogonalProjectionHalmosTargetDefect,4,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.nonacuteDirectRotation,1,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.projection,1,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.sourceToTargetDefect,3,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.spectraCanonicalIntertwiner,3,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.spectraCanonicalPolarFactor,2,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.spectraPolarIsometry,3,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan.targetToSourceDefect,3,0
DK1970,DK-4.1-cor,TauCeti.DavisKahan1970.Corollary4_1_compact_nonacute,0,1
DK1970,DK-4.1-cor,TauCeti.DavisKahan1970.Corollary4_1_compact_nonacute_real,0,1
DK1970,DK-4.1-cor,TauCeti.DavisKahan1970.Corollary4_1_infiniteDimensional_nonacute,0,1
DK1970,DK-4.1-cor,TauCeti.OperatorIdealFamily,3,0
DK1970,DK-4.1-cor,TauCeti.OperatorIdealFamily.gauge,2,0
DK1970,DK-4.1-cor,TauCeti.SymmetricOperatorIdealFamily,3,0
DK1970,DK-4.1-cor,TauCeti.SymmetricOperatorIdealFamily.toOperatorIdealFamily,2,0
DK1970,DK-4.1-cor,TauCeti.principalSineOperator,1,0
DK1970,DK-4.1-prop,ContinuousLinearMap.approximationNumber,1,0
DK1970,DK-4.1-prop,ContinuousLinearMap.instContinuousFunctionalCalculusRealIsSelfAdjoint,1,0
DK1970,DK-4.1-prop,ContinuousLinearMap.modulus,6,0
DK1970,DK-4.1-prop,ContinuousLinearMap.modulusCorestrict,6,0
DK1970,DK-4.1-prop,ContinuousLinearMap.modulus_apply_mem_polarInitial,7,0
DK1970,DK-4.1-prop,ContinuousLinearMap.polarInitial,5,0
DK1970,DK-4.1-prop,ContinuousLinearMap.polarPartial,4,0
DK1970,DK-4.1-prop,ContinuousLinearMap.polarPartialAux,5,0
DK1970,DK-4.1-prop,TauCeti.DavisKahan.complementaryProjection,4,0
DK1970,DK-4.1-prop,TauCeti.DavisKahan.crossedDefectQuarterTurn,2,0
DK1970,DK-4.1-prop,TauCeti.DavisKahan.halmosSourceDefect,1,0
DK1970,DK-4.1-prop,TauCeti.DavisKahan.halmosTargetDefect,1,0
DK1970,DK-4.1-prop,TauCeti.DavisKahan.instHasOrthogonalProjectionHalmosSourceDefect,4,0
DK1970,DK-4.1-prop,TauCeti.DavisKahan.instHasOrthogonalProjectionHalmosTargetDefect,4,0
DK1970,DK-4.1-prop,TauCeti.DavisKahan.nonacuteDirectRotation,1,0
DK1970,DK-4.1-prop,TauCeti.DavisKahan.projection,1,0
DK1970,DK-4.1-prop,TauCeti.DavisKahan.sourceToTargetDefect,3,0
DK1970,DK-4.1-prop,TauCeti.DavisKahan.spectraCanonicalIntertwiner,3,0
DK1970,DK-4.1-prop,TauCeti.DavisKahan.spectraCanonicalPolarFactor,2,0
DK1970,DK-4.1-prop,TauCeti.DavisKahan.spectraPolarIsometry,3,0
DK1970,DK-4.1-prop,TauCeti.DavisKahan.targetToSourceDefect,3,0
DK1970,DK-4.1-prop,TauCeti.DavisKahan1970.Proposition4_1_compact_nonacute,0,1
